ksource,keywords,knum,nsource,nnum,title,url
ENTERPRISE,기아,1,NAVER,1,기아차 ‘셀토스’ 앞세워 인구 13억 인도시장 본격 공략,https://www.seoul.co.kr/news/newsView.php?id=20191206022039&wlog_tag3=naver
ENTERPRISE,기아,1,NAVER,2,"기아차, 인도공장 준공…'셀토스' 흥행 잇는다",http://www.inews24.com/view/1227441
ENTERPRISE,기아,1,NAVER,3,기아차 인도공장 준공...내년 현지 전략차종 2개모델 투입,http://www.fnnews.com/news/201912051328361996
ENTERPRISE,기아,1,NAVER,4,"얼굴값 하겠네, 기아 K5",https://www.motortrendkorea.com/sub/view.html?no=4339&cate1Name=NEWCAR
ENTERPRISE,기아,1,NAVER,5,현대기아자동차그룹 인사,http://www.hellot.net/new_hellot/magazine/magazine_read.html?code=201&sub=004&idx=49089
ENTERPRISE,기아,1,NAVER,6,"기아차 광주공장, 수능생 초청 드림토크콘서트 개최",http://www.newsway.co.kr/news/view?tp=1&ud=2019120423080370915
ENTERPRISE,기아,1,NAVER,7,현대기아차 美서 '쾌속질주'…덩치 SUV 형제의 힘,https://view.asiae.co.kr/article/2019120511264693446
ENTERPRISE,기아,1,NAVER,8,"파워프라자, 현대·기아차 보다 한발 먼저 '1톤급 전기트럭' 출시",http://www.etnews.com/20191205000308
ENTERPRISE,기아,1,NAVER,9,"현대기아자동차그룹 인사..현대차, 기아차, 현대모비스등 전문성 기반",http://www.kdpress.co.kr/news/articleView.html?idxno=93688
ENTERPRISE,기아,1,NAVER,10,현대기아차 신임 홍보실장에 이영규 부사장,http://www.the-pr.co.kr/news/articleView.html?idxno=43808
ENTERPRISE,기아,1,DAUM,1,"기아차, 신차·현지생산으로 印 공략",http://v.media.daum.net/v/20191205174012702
ENTERPRISE,기아,1,DAUM,2,"기아차, 첨단 하이테크 모델로 '셀토스 신화' 잇는다",http://v.media.daum.net/v/20191206054545008
ENTERPRISE,기아,1,DAUM,3,[프로필]신장수 기아자동차 부사장,http://v.media.daum.net/v/20191205142548207
ENTERPRISE,기아,1,DAUM,4,"年 30만대 생산..기아차, 인도 공략 드라이브",http://v.media.daum.net/v/20191205173454473
ENTERPRISE,기아,1,DAUM,5,"기아차, 인도 맞춤 레저차량 2종 내놓는다",http://v.media.daum.net/v/20191205163007899
ENTERPRISE,기아,1,DAUM,6,"기아차 ""인도서 내년 16만대 팔겠다""",http://v.media.daum.net/v/20191205175704290
ENTERPRISE,기아,1,DAUM,7,"세계 4위 시장 인도, 현대기아차 '쌍끌이' 노려",http://v.media.daum.net/v/20191206080404871
ENTERPRISE,기아,1,DAUM,8,"기아차, 연 30만대 생산 인도공장 준공식 개최",http://v.media.daum.net/v/20191205191618137
ENTERPRISE,기아,1,DAUM,9,"인도에서도 한판 붙는 韓日..기아차, 인도공장 준공",http://v.media.daum.net/v/20191205182711228
ENTERPRISE,기아,1,DAUM,10,"""지난달 현대·기아차 내수판매 감소..해외서는 기아차 선전""",http://v.media.daum.net/v/20191203075903492
ENTERPRISE,기아,1,Google,1,신장수 기아 조지아법인장 부사장 승진,https://atlantak.com/%EC%8B%A0%EC%9E%A5%EC%88%98-%EA%B8%B0%EC%95%84-%EC%A1%B0%EC%A7%80%EC%95%84%EB%B2%95%EC%9D%B8%EC%9E%A5-%EB%B6%80%EC%82%AC%EC%9E%A5-%EC%8A%B9%EC%A7%84/
ENTERPRISE,기아,1,Google,2,셀토스. K7. 모하비 신차 3인방이 기아 살렸다. 플러스 전환은 ...,http://www.autodaily.co.kr/news/articleView.html?idxno=413902
ENTERPRISE,기아,1,Google,3,"파워프라자, 기아 봉고3 기반으로 1t 전기트럭 선봬",http://autotimes.hankyung.com/apps/news.sub_view?nkey=201912060027381
ENTERPRISE,기아,1,Google,4,"기아차, K7 프리미어 'X 에디션' 출시",http://www.sisanews.kr/news/articleView.html?idxno=44387
ENTERPRISE,기아,1,Google,5,"기아 셀토스, 한국과 인도에 이어 '미국'서 일낸다",https://www.enewstoday.co.kr/news/articleView.html?idxno=1353508
ENTERPRISE,기아,1,Google,6,"케이클라비스, '마기아'의 슈퍼애시드(SUPERACID)'에 전략적 ...",https://www.hankyung.com/news/article/2019120550845
ENTERPRISE,기아,1,Google,7,"웰라쥬-기아대책, 사회공헌사업'리얼 미 캠페인 저소득 여성 ...",http://www.newskorea21.com/326380
ENTERPRISE,기아,1,Google,8,'수출 최고 영예'···송호성 기아차 부사장 등 금탑훈장 받는다,https://www.hankyung.com/economy/article/201912042122i
ENTERPRISE,기아,1,Google,9,"기아차, 인도 진출 후 처음으로 타타모터스 제쳐...마힌드라도 곧 ...",http://www.autodaily.co.kr/news/articleView.html?idxno=413997
ENTERPRISE,기아,1,Google,10,현대기아차 신임 홍보실장에 이영규 부사장,http://www.the-pr.co.kr/news/articleView.html?idxno=43808
